Time,Open,High,Low,Close,Volume
2025-09-24 20:34,113032.04,113109.2,113032.03,113094.89,7.34884
2025-09-24 20:35,113094.89,113138.61,113094.89,113119.79,8.48178
2025-09-24 20:36,113119.79,113132.2,113087.1,113102.22,5.60282
2025-09-24 20:37,113102.23,113102.23,112921.26,112951.49,30.07719
2025-09-24 20:38,112951.49,112976.88,112927.11,112953.06,5.30773
2025-09-24 20:39,112953.07,113107.33,112953.07,113107.33,14.3044
2025-09-24 20:40,113107.32,113204.39,113107.32,113204.39,28.89922
2025-09-24 20:41,113204.39,113222.69,113148.83,113189,10.73933
2025-09-24 20:42,113188.99,113219.54,113188.99,113194.83,28.7384
2025-09-24 20:43,113194.82,113204.29,113135.16,113135.16,32.41212
2025-09-24 20:44,113135.16,113140,113096,113104.49,7.10522
2025-09-24 20:45,113104.49,113131.08,113001.46,113025.56,17.54477
2025-09-24 20:46,113025.56,113068,113025.56,113048.13,7.98712
2025-09-24 20:47,113048.12,113109.88,113043.31,113068.39,6.29347
2025-09-24 20:48,113068.4,113107.66,113066.43,113092.41,7.11206
2025-09-24 20:49,113092.01,113092.01,113008,113008.01,4.2428
2025-09-24 20:50,113008.01,113026.49,112956.12,112967,12.63801
2025-09-24 20:51,112966.99,113006.78,112900,112911.29,13.36797
2025-09-24 20:52,112911.29,112976.65,112911.29,112976.64,10.28893
2025-09-24 20:53,112976.65,113036.01,112976.65,113018.2,16.73846
2025-09-24 20:54,113018.2,113018.2,112903.58,112925,19.7494
2025-09-24 20:55,112925.01,112940.02,112900,112934.3,18.79266
2025-09-24 20:56,112934.31,112934.31,112860.35,112903.95,12.60873
2025-09-24 20:57,112903.95,112919.98,112848.72,112848.73,4.23545
2025-09-24 20:58,112848.72,112848.73,112820,112827.25,9.47894
2025-09-24 20:59,112827.25,112853.09,112808,112823.62,13.3947
2025-09-24 21:00,112823.62,112904.86,112823.61,112904.86,7.12389
2025-09-24 21:01,112904.86,112927.69,112893.93,112919.1,11.09737
2025-09-24 21:02,112919.1,112986.34,112919.1,112986.33,11.99165
2025-09-24 21:03,112986.33,113029.59,112963.09,113029.03,10.93359
2025-09-24 21:04,113029.04,113053.77,113008.1,113053.77,11.11761
2025-09-24 21:05,113053.76,113053.77,113021.9,113021.91,4.49544
2025-09-24 21:06,113021.91,113023.59,112985.99,112986,5.81233
2025-09-24 21:07,112986,112998.18,112974.7,112998.18,5.33089
2025-09-24 21:08,112998.17,113006.78,112990.06,112990.07,2.93759
2025-09-24 21:09,112990.07,113023.59,112984.46,113023.59,4.60845
2025-09-24 21:10,113023.59,113047.67,113023.58,113047.66,6.43154
2025-09-24 21:11,113047.67,113144.78,113047.66,113144.78,12.47279
2025-09-24 21:12,113144.79,113176,113079.99,113103.27,17.13087
2025-09-24 21:13,113103.27,113103.28,113052.57,113065.62,5.33878
2025-09-24 21:14,113065.62,113149.82,113065.62,113149.82,7.19697
2025-09-24 21:15,113149.82,113172.98,113148,113148,25.49773
2025-09-24 21:16,113148.01,113166.31,113148,113148.93,34.59888
2025-09-24 21:17,113148.93,113166.45,113148.92,113155.13,19.28885
2025-09-24 21:18,113155.12,113155.12,113075.85,113090.94,26.86677
2025-09-24 21:19,113090.93,113120,113067.73,113119.99,4.501
2025-09-24 21:20,113120,113149.89,113070.5,113070.51,7.72604
2025-09-24 21:21,113070.51,113070.51,113031.43,113063.28,8.38034
2025-09-24 21:22,113063.55,113134.44,113063.55,113134.44,15.27377
2025-09-24 21:23,113134.43,113159.71,113103.69,113103.69,9.96151
2025-09-24 21:24,113103.69,113103.69,113018.06,113027.23,8.21292
2025-09-24 21:25,113027.22,113160,113027.22,113159.99,11.4233
2025-09-24 21:26,113160,113160,113108.12,113108.12,4.71873
2025-09-24 21:27,113108.12,113108.13,113076,113107.76,2.83239
2025-09-24 21:28,113107.75,113137.03,113107.75,113137.03,3.23987
2025-09-24 21:29,113137.02,113158.38,113137.02,113149.17,4.19454
2025-09-24 21:30,113149.17,113175.13,113149.16,113175.12,8.47317
2025-09-24 21:31,113175.12,113240,113175.12,113224.98,22.82359
2025-09-24 21:32,113224.99,113252.12,113222.8,113222.81,7.46986
2025-09-24 21:33,113222.81,113222.81,113144.75,113157.91,8.62928
2025-09-24 21:34,113157.91,113157.91,113115.67,113155.75,6.99846
2025-09-24 21:35,113155.76,113244,113155.75,113244,9.11602
2025-09-24 21:36,113244,113244,113214.41,113214.42,5.31774
2025-09-24 21:37,113214.42,113214.42,113180.09,113207.33,3.84029
2025-09-24 21:38,113207.33,113239.99,113207.33,113239.99,21.83694
2025-09-24 21:39,113239.98,113254.24,113228.82,113246,5.60261
2025-09-24 21:40,113245.99,113267.62,113245.99,113264.15,33.03517
2025-09-24 21:41,113264.15,113274.64,113248.05,113274.63,12.39778
2025-09-24 21:42,113274.63,113318.68,113274.63,113313.88,16.29441
2025-09-24 21:43,113313.88,113384.6,113313.88,113384.6,102.41614
2025-09-24 21:44,113384.6,113384.6,113359.98,113382.5,7.17477
2025-09-24 21:45,113382.5,113382.5,113317.26,113327.11,8.42319
2025-09-24 21:46,113327.11,113375.8,113327.1,113375.8,6.16965
2025-09-24 21:47,113375.8,113467.55,113375.79,113429.45,18.1002
2025-09-24 21:48,113429.46,113468.09,113424.66,113439.81,11.78177
2025-09-24 21:49,113439.82,113510,113421.22,113509.99,27.38567
2025-09-24 21:50,113510,113576.29,113509.99,113556.33,27.36767
2025-09-24 21:51,113556.34,113725.07,113556.33,113692,36.73908
2025-09-24 21:52,113692,113858,113691.99,113825,56.39642
2025-09-24 21:53,113824.99,113860,113782.49,113793.24,30.16823
2025-09-24 21:54,113793.24,113835.1,113787.11,113787.12,19.23283
2025-09-24 21:55,113787.12,113890,113774.15,113887.99,60.98924
2025-09-24 21:56,113887.99,113888,113808.22,113810.91,18.38441
2025-09-24 21:57,113810.91,113821.95,113707.2,113753.86,18.54349
2025-09-24 21:58,113753.86,113779.2,113708.02,113742.78,25.37058
2025-09-24 21:59,113742.78,113753.04,113694.07,113720.64,18.97428
2025-09-24 22:00,113720.64,113872,113720.64,113847.5,14.53786
2025-09-24 22:01,113847.5,113883.68,113826.82,113833.1,31.49651
2025-09-24 22:02,113833.09,113880.79,113816.3,113816.3,14.96502
2025-09-24 22:03,113816.3,113816.3,113746.59,113777.19,10.74722
2025-09-24 22:04,113777.19,113777.19,113687,113687.01,11.86104
2025-09-24 22:05,113687.01,113778.86,113687,113735.71,20.73512
2025-09-24 22:06,113735.71,113735.72,113654.03,113654.03,10.22744
2025-09-24 22:07,113654.03,113654.04,113597.07,113604.79,20.71808
2025-09-24 22:08,113604.8,113677.7,113604.79,113677.69,14.69341
2025-09-24 22:09,113677.7,113682.31,113650.47,113657.48,9.18431
2025-09-24 22:10,113657.49,113720,113650.48,113650.48,19.28716
2025-09-24 22:11,113650.47,113650.48,113576.72,113576.72,13.82135
2025-09-24 22:12,113576.72,113597.1,113537.49,113537.49,10.6458
2025-09-24 22:13,113537.49,113559.91,113500,113559.9,9.82362
2025-09-24 22:14,113559.9,113562.22,113467.96,113484.51,8.513
2025-09-24 22:15,113484.51,113579.98,113484.5,113579.98,6.6836
2025-09-24 22:16,113579.98,113641.59,113579.98,113601.15,6.42449
2025-09-24 22:17,113601.16,113601.16,113492.98,113492.98,6.14639
2025-09-24 22:18,113492.98,113564,113487.55,113558.31,7.98984
2025-09-25 13:59,111515.88,111533.26,111515.87,111533.26,7.45
2025-09-25 14:00,111533.26,111533.26,111513.61,111525,5.88675
2025-09-25 14:01,111525,111525,111513.67,111515.01,3.26876
2025-09-25 14:02,111515,111515.01,111505,111515.01,4.29464
2025-09-25 14:03,111515.01,111517.52,111500,111500,12.98808
2025-09-25 14:04,111500.01,111544,111500,111544,13.69706
2025-09-25 14:05,111544,111711.66,111544,111710.94,21.75773
2025-09-25 14:06,111710.93,111710.93,111552.03,111553.06,21.53421
2025-09-25 14:07,111553.06,111562.14,111512,111512.01,10.89075
2025-09-25 14:08,111512,111552.7,111450.42,111552.7,29.13975
2025-09-25 14:09,111552.77,111728,111552.77,111656.83,19.40665
2025-09-25 14:10,111656.83,111701,111656.83,111662.96,6.18246
2025-09-25 14:11,111662.95,111690.3,111600,111647.99,18.97668
2025-09-25 14:12,111647.99,111684.99,111630.46,111684.99,4.6344
2025-09-25 14:13,111684.99,111684.99,111602,111613.81,4.13199
2025-09-25 14:14,111613.82,111627.3,111562.65,111608.78,14.5023
2025-09-25 14:15,111608.78,111700,111594.99,111677.34,9.44934
2025-09-25 14:16,111677.34,111729.65,111677.33,111713.8,9.26306
2025-09-25 14:17,111713.8,111757.45,111713.8,111757.45,27.90231
2025-09-25 14:18,111757.44,111810.69,111750.97,111779.34,15.32313
2025-09-25 14:19,111779.35,111810.35,111779.34,111810.35,8.9441
2025-09-25 14:20,111810.36,111810.36,111772.02,111780.91,3.75855
2025-09-25 14:21,111780.91,111806.46,111760,111806.46,6.33525
2025-09-25 14:22,111806.46,111824.3,111806.46,111824.29,6.2001
2025-09-25 14:23,111824.3,111872,111824.29,111831.35,13.165
2025-09-25 14:24,111831.35,111831.36,111807.97,111817.75,6.10255
2025-09-25 14:25,111817.75,111839.99,111773.72,111839.98,3.76347
2025-09-25 14:26,111839.99,111856.73,111807.49,111842.31,8.38841
2025-09-25 14:27,111842.31,111842.31,111820.38,111820.38,3.39435
2025-09-25 14:28,111820.38,111875,111820.38,111873.52,14.04096
2025-09-25 14:29,111873.53,111873.53,111857.7,111860.41,6.51345
2025-09-25 14:30,111860.41,111860.42,111815.74,111815.74,9.39524
2025-09-25 14:31,111815.75,111860.41,111815.74,111860.4,6.83621
2025-09-25 14:32,111860.41,111860.41,111819.99,111828.74,4.17156
2025-09-25 14:33,111828.75,111846.72,111828.74,111846.71,8.93939
2025-09-25 14:34,111846.71,111846.72,111808,111812.77,9.88521
2025-09-25 14:35,111812.77,111812.77,111779.96,111793.04,8.57216
2025-09-25 14:36,111793.74,111843.62,111793.74,111830.68,8.93594
2025-09-25 14:37,111830.69,111849.08,111804.41,111849.08,4.90207
2025-09-25 14:38,111849.08,111872.94,111849.07,111868.35,3.19756
2025-09-25 14:39,111868.36,111868.36,111805.03,111821.81,5.10145
2025-09-25 14:40,111821.81,111872.83,111821.81,111872.82,9.67327
2025-09-25 14:41,111872.83,111883.23,111846.5,111846.51,6.932
2025-09-25 14:42,111846.51,111860.36,111846.5,111857.84,3.55247
2025-09-25 14:43,111857.85,111857.85,111855.44,111855.45,4.22017
2025-09-25 14:44,111855.45,111857.84,111831.36,111831.37,3.8128
2025-09-25 14:45,111831.37,111843.44,111831.36,111843.37,2.9771
2025-09-25 14:46,111843.38,111843.38,111829.99,111832.2,7.85432
2025-09-25 14:47,111832.2,111832.2,111809.07,111809.07,1.90891
2025-09-25 14:48,111809.08,111809.08,111809.07,111809.07,3.7727
2025-09-25 14:49,111809.08,111823.38,111809.07,111823.38,1.54117
2025-09-25 14:50,111823.38,111823.38,111791.99,111791.99,3.37604
2025-09-25 14:51,111792,111792,111790.5,111791.97,16.3163
2025-09-25 14:52,111791.97,111805.62,111791.92,111805.61,6.74377
2025-09-25 14:53,111805.62,111817.17,111794.46,111794.47,4.49738
2025-09-25 14:54,111794.47,111848,111794.46,111848,3.36372
2025-09-25 14:55,111848,111848,111847.85,111847.85,4.70386
2025-09-25 14:56,111847.86,111847.86,111801.7,111801.7,6.28207
2025-09-25 14:57,111801.71,111801.71,111740,111740.01,8.32559
2025-09-25 14:58,111740,111750.29,111724.15,111750.28,10.39113
2025-09-25 14:59,111750.29,111766.73,111750.29,111766.72,1.12939
2025-09-25 15:00,111766.73,111837.55,111766.72,111804.78,11.35973
2025-09-25 15:01,111804.78,111809.7,111772.82,111799.96,7.5556
2025-09-25 15:02,111799.96,111835.49,111799.96,111835.49,2.5482
2025-09-25 15:03,111835.49,111836,111826.67,111835.99,2.80851
2025-09-25 15:04,111836,111855.93,111835.99,111855.93,1.57479
2025-09-25 15:05,111855.93,111855.93,111830.01,111846.06,3.05277
2025-09-25 15:06,111846.05,111913.29,111846.05,111878.35,21.58107
2025-09-25 15:07,111878.34,111880.4,111846.05,111846.06,11.07908
2025-09-25 15:08,111846.06,111851.32,111832.83,111832.84,5.1888
2025-09-25 15:09,111832.84,111878.58,111832.84,111878.58,7.23834
2025-09-25 15:10,111878.57,111946,111878.57,111945.99,34.48663
2025-09-25 15:11,111946,111946,111860.7,111861.33,32.17916
2025-09-25 15:12,111861.34,111907.49,111861.33,111907.49,11.06534
2025-09-25 15:13,111907.49,111942.21,111907.49,111942.2,1.98184
2025-09-25 15:14,111942.2,111980.87,111942.2,111980.86,9.35322
2025-09-25 15:15,111980.86,111992.07,111962,111980.9,23.32603
2025-09-25 15:16,111980.9,112012.77,111980.9,112012.77,7.89599
2025-09-25 15:17,112012.77,112012.77,111970,111981.99,8.1447
2025-09-25 15:18,111981.99,111982,111945.09,111945.09,4.66905
2025-09-25 15:19,111945.09,111945.1,111910.43,111911.99,5.17062
2025-09-25 15:20,111911.99,111911.99,111881.91,111901.74,2.10252
2025-09-25 15:21,111901.74,111915.09,111889.32,111909.89,4.54533
2025-09-25 15:22,111909.88,111909.89,111885.93,111885.93,1.86001
2025-09-25 15:23,111885.93,111908.93,111879.79,111908.92,6.84407
2025-09-25 15:24,111908.92,111908.93,111901.7,111901.71,8.5835
2025-09-25 15:25,111901.7,111917.52,111894.95,111894.96,3.43783
2025-09-25 15:26,111894.95,111944.84,111894.95,111943.99,14.28792
2025-09-25 15:27,111943.99,111987.67,111943.99,111987.67,4.04224
2025-09-25 15:28,111987.67,112014.89,111987.66,112014.89,1.94897
2025-09-25 15:29,112014.88,112031.18,112014.88,112031.17,5.78813
2025-09-25 15:30,112031.17,112031.18,111965.11,111965.12,8.92021
2025-09-25 15:31,111965.12,111970.45,111965.11,111970.45,3.0197
2025-09-25 15:32,111970.45,111979.63,111942.64,111942.65,18.96449
2025-09-25 15:33,111942.64,111961.08,111941.62,111941.62,3.37594
2025-09-25 15:34,111941.63,111958.5,111925.64,111958.5,6.72436
2025-09-25 15:35,111958.49,111958.5,111897.59,111897.6,12.65413
2025-09-25 15:36,111897.6,111903.69,111891.84,111891.85,4.30407
2025-09-25 15:37,111891.85,111914.23,111881.16,111881.16,7.05396
2025-09-25 15:38,111881.16,111881.16,111809.91,111822.42,23.04737
2025-09-25 15:39,111822.43,111856,111822.42,111855.99,2.64559
2025-09-25 15:40,111855.99,111901.16,111855.99,111901.15,26.23879
2025-09-25 15:41,111901.16,111901.16,111875.71,111875.72,11.82347
2025-09-25 15:42,111875.72,111875.72,111846.83,111846.84,3.18625
2025-09-25 15:43,111846.83,111846.83,111772.21,111772.22,10.52426
2025-09-25 15:44,111772.22,111795.95,111751.87,111767.3,17.14226
2025-09-25 15:45,111767.31,111790.5,111761.57,111761.58,4.66809
2025-09-25 15:46,111761.57,111761.58,111719.8,111741.66,12.16328
2025-09-25 15:47,111741.67,111760,111735.57,111760,6.57602
2025-09-25 15:48,111760,111760,111747.22,111755.39,5.84551
2025-09-25 15:49,111755.39,111781.8,111750,111765.88,11.298
2025-09-25 15:50,111765.89,111802.77,111765.88,111802.71,7.32179
2025-09-25 15:51,111802.72,111802.72,111773.55,111773.55,4.27985
2025-09-25 15:52,111773.55,111773.56,111702.37,111702.38,7.4231
2025-09-25 15:53,111702.38,111740,111702.38,111740,10.76895
2025-09-25 15:54,111740,111740,111718.79,111718.8,4.64383
2025-09-25 15:55,111718.8,111731.07,111718.79,111728.03,3.97673
2025-09-25 15:56,111728.03,111728.03,111689.38,111689.38,13.46618
2025-09-25 15:57,111689.39,111733.34,111689.38,111710.02,10.25572
2025-09-25 15:58,111710.01,111727.22,111710.01,111727.22,3.2572
2025-09-25 15:59,111727.21,111755,111727.21,111727.21,6.64101
2025-09-25 16:00,111727.2,111727.21,111726.61,111726.62,2.66599
2025-09-25 16:01,111726.62,111726.62,111722.36,111722.37,3.46051
2025-09-25 16:02,111722.36,111757.11,111722.36,111757.11,9.85322
2025-09-25 16:03,111757.11,111840.75,111757.1,111834.21,15.30384
2025-09-25 16:04,111834.22,111834.22,111735.86,111735.87,20.11978
2025-09-25 16:05,111735.86,111747.91,111735.86,111744.16,11.77448
2025-09-25 16:06,111744.17,111839.99,111744.16,111839.99,6.42757
2025-09-25 16:07,111839.98,111863.77,111839.98,111845.53,8.57442
2025-09-25 16:08,111845.54,111859.1,111832.71,111849.13,5.79085
2025-09-25 16:09,111849.14,111853.64,111838.05,111853.63,3.47662
2025-09-25 16:10,111853.64,111872,111853.63,111872,3.60343
2025-09-25 16:11,111871.99,111872,111871.98,111871.99,2.6929
2025-09-25 16:12,111871.99,111890.77,111861.75,111887.25,5.86629
2025-09-25 16:13,111887.26,111891.26,111887.25,111891.26,2.90832
2025-09-25 16:14,111891.26,111891.26,111891.25,111891.26,1.56897
2025-09-25 16:15,111891.25,111904.54,111871.08,111904.54,5.49429
2025-09-25 16:16,111904.54,111973,111904.53,111972.99,16.15526
2025-09-25 16:17,111972.99,111972.99,111917.83,111947.88,9.35928
2025-09-25 16:18,111947.87,111980.9,111947.87,111980.9,3.64085
2025-09-25 16:19,111980.89,111980.9,111934.69,111944.13,24.72366
2025-09-25 16:20,111944.13,111944.13,111928.74,111930,3.0356
2025-09-25 16:21,111930,111930,111929.42,111929.67,19.82913
2025-09-25 16:22,111929.68,111933.7,111910,111933.7,4.4023
2025-09-25 16:23,111933.69,111945.68,111933.69,111945.68,8.11301
2025-09-25 16:24,111945.67,111945.68,111900,111934.88,8.14109
2025-09-25 16:25,111934.88,112061.44,111934.88,112061.44,36.96545
2025-09-25 16:26,112061.44,112147.61,112061.43,112145,49.3449
2025-09-25 16:27,112145.01,112246.46,112139.64,112180.6,49.87363
2025-09-25 16:28,112180.6,112180.6,112094.53,112101,17.74541
2025-09-25 16:29,112101,112101,112079.76,112079.77,7.74266
2025-09-25 16:30,112079.76,112079.77,112042,112042.01,3.30878
2025-09-25 16:31,112042,112074.04,112042,112074.03,5.8363
2025-09-25 16:32,112074.03,112135.69,112050,112113.31,12.30993
2025-09-25 16:33,112113.31,112113.31,112080.61,112092.27,6.89246
2025-09-25 16:34,112092.27,112092.27,112009.8,112009.8,11.11828
2025-09-25 16:35,112009.81,112009.81,111965.13,111965.13,10.22011
2025-09-25 16:36,111965.14,111965.14,111900,111900,10.30214
2025-09-25 16:37,111900,111908.19,111880.78,111908.18,16.54426
2025-09-25 16:38,111908.18,111908.19,111880.86,111895.68,13.8219
2025-09-25 16:39,111895.69,111895.69,111858.59,111867.17,18.99414
2025-09-25 16:40,111867.17,111931.28,111867.16,111896.33,9.33363
2025-09-25 16:41,111896.34,111896.34,111866.27,111866.28,8.5059
2025-09-25 16:42,111866.28,111866.28,111849.36,111849.36,3.4837
2025-09-25 16:43,111849.37,111849.37,111847.23,111847.23,1.7215
2025-09-25 16:44,111847.23,111847.24,111832.34,111832.34,6.18511
2025-09-25 16:45,111832.35,111832.35,111795.16,111816.09,31.73886
2025-09-25 16:46,111816.08,111816.09,111787.51,111787.52,26.76684
2025-09-25 16:47,111787.51,111810.62,111760.31,111760.33,38.55172
2025-09-25 16:48,111760.32,111762.51,111724.87,111739.26,33.25066
2025-09-25 16:49,111739.26,111739.26,111687.22,111717.47,23.38576
2025-09-25 16:50,111717.47,111717.47,111704.23,111704.24,6.10258
2025-09-25 16:51,111704.23,111704.24,111691.29,111691.3,8.15405
2025-09-25 16:52,111691.3,111691.3,111646.93,111666.26,36.28657
2025-09-25 16:53,111666.25,111666.26,111652.14,111652.15,4.66604
2025-09-25 16:54,111652.15,111671.73,111652.14,111667.24,10.3327
2025-09-25 16:55,111667.25,111667.25,111640,111640.03,10.32945
2025-09-25 16:56,111640.03,111640.03,111608.05,111639.86,7.53381
2025-09-25 16:57,111639.86,111646.64,111600,111620.98,7.30311
2025-09-25 16:58,111620.99,111627.78,111600.73,111600.74,4.53187
2025-09-25 16:59,111600.74,111600.74,111571.57,111571.58,15.6279
2025-09-25 17:00,111571.58,111582.06,111566.08,111566.08,15.96344
2025-09-25 17:01,111566.09,111566.09,111525.81,111540.88,18.26528
2025-09-25 17:02,111540.88,111626.32,111540.87,111626.32,10.84053
2025-09-25 17:03,111626.32,111641.84,111618.34,111641.84,6.30064
2025-09-25 17:04,111641.84,111641.84,111620,111620,3.25198
2025-09-25 17:05,111620.01,111677.08,111620,111644.57,12.72172
2025-09-25 17:06,111644.58,111644.58,111610.02,111610.03,3.48901
2025-09-25 17:07,111610.02,111659.99,111610.02,111640.49,8.73043
2025-09-25 17:08,111640.49,111657.3,111629.56,111657.29,12.18019
2025-09-25 17:09,111657.3,111676,111657.29,111670.03,5.19964
2025-09-25 17:10,111670.02,111670.03,111633.37,111646.12,12.85145
2025-09-25 17:11,111646.12,111646.13,111646.08,111646.09,5.81003
2025-09-25 17:12,111646.08,111671.76,111646.08,111671.76,3.69183
2025-09-25 17:13,111671.76,111693.46,111671.75,111693.45,4.15104
2025-09-25 17:14,111693.46,111693.46,111678.52,111678.53,3.4163
2025-09-25 17:15,111678.53,111731.22,111678.53,111731.21,10.39858
2025-09-25 17:16,111731.22,111796.32,111719.36,111781.62,10.79312
2025-09-25 17:17,111781.63,111781.63,111750,111750,4.00375
2025-09-25 17:18,111750.01,111750.01,111716.86,111719.99,7.23001
2025-09-25 17:19,111719.99,111768.63,111719.99,111745.83,4.83264
2025-09-25 17:20,111745.83,111762.72,111745.83,111749.28,4.98212
2025-09-25 17:21,111749.29,111763.38,111728.91,111747.51,5.72588
2025-09-25 17:22,111747.51,111818.05,111747.5,111795.3,8.41311
2025-09-25 17:23,111795.31,111852,111775.71,111851.99,17.59825
2025-09-25 17:24,111852,111854.12,111851.99,111854.12,5.38041
2025-09-25 17:25,111854.12,111854.12,111837.3,111838.08,5.25611
2025-09-25 17:26,111838.09,111838.09,111797.74,111797.74,3.94693
2025-09-25 17:27,111797.74,111797.75,111767.96,111767.97,2.49737
2025-09-25 17:28,111767.97,111767.97,111761.55,111761.55,1.50477
2025-09-25 17:29,111761.55,111761.56,111761.55,111761.55,1.54729
2025-09-25 17:30,111761.55,111790.88,111761.55,111766.44,15.88852
2025-09-25 17:31,111766.43,111766.44,111760.25,111760.26,3.95387
2025-09-25 17:32,111760.25,111779.83,111743.97,111773.8,6.64936
2025-09-25 17:33,111773.79,111773.79,111743.97,111743.97,3.24526
2025-09-25 17:34,111743.98,111803,111743.97,111803,2.37398
2025-09-25 17:35,111803,111819,111802.9,111802.9,4.08876
2025-09-25 17:36,111802.9,111806.99,111759.99,111760,9.97336
2025-09-25 17:37,111760,111760,111743.97,111759.99,3.40053
2025-09-25 17:38,111759.99,111798.42,111759.98,111798.41,4.41473
2025-09-25 17:39,111798.42,111798.42,111778.13,111778.14,3.06108
2025-09-25 17:40,111778.14,111778.14,111743.97,111743.98,2.05885
2025-09-25 17:41,111743.98,111743.98,111731.93,111731.94,2.91437
2025-09-25 17:42,111731.93,111731.94,111731.93,111731.94,2.17327
2025-09-25 17:43,111731.94,111731.94,111700,111700.01,2.80133
2025-09-25 17:44,111700.01,111700.01,111600.14,111612.98,20.47978
2025-09-25 17:45,111612.98,111623.21,111601.72,111623.2,5.47224
2025-09-25 17:46,111623.21,111632.01,111623.19,111623.2,4.71082
2025-09-25 17:47,111623.2,111629.28,111616,111622.36,7.65351
2025-09-25 17:48,111622.36,111632,111608.92,111608.92,11.61177
2025-09-25 17:49,111608.93,111608.93,111601.72,111601.73,3.59214
2025-09-25 17:50,111601.72,111618.07,111601.72,111608.84,5.58942
2025-09-25 17:51,111608.84,111608.84,111590.52,111590.53,13.88014
2025-09-25 17:52,111590.53,111604.39,111583.29,111604.38,4.91247
2025-09-25 17:53,111604.39,111617.4,111603.98,111611.32,3.35056
2025-09-25 17:54,111611.32,111611.32,111606.01,111611.31,1.68224
2025-09-25 17:55,111611.31,111649.98,111611.3,111649.98,3.82172
2025-09-25 17:56,111649.97,111670.35,111649.97,111666.19,37.96775
2025-09-25 17:57,111666.19,111682.45,111666.18,111670.01,7.11858
2025-09-25 17:58,111670,111670.01,111643.13,111643.14,7.4222
2025-09-25 17:59,111643.14,111648.19,111643.13,111648.19,7.18096
2025-09-25 18:00,111648.19,111677.34,111648.19,111667.88,7.51531
2025-09-25 18:01,111667.88,111667.88,111651,111651.01,2.20886
2025-09-25 18:02,111651,111673.43,111651,111673.43,14.07468
2025-09-25 18:03,111673.43,111728.48,111673.42,111728,5.59355
2025-09-25 18:04,111727.99,111728,111691.45,111720,8.39822
2025-09-25 18:05,111720,111720,111693.39,111693.4,5.89398
2025-09-25 18:06,111693.4,111693.4,111693.39,111693.4,2.12399
2025-09-25 18:07,111693.39,111693.39,111584,111584.61,12.11006
2025-09-25 18:08,111584.62,111603.18,111581.87,111593,2.872
2025-09-25 18:09,111593.01,111593.01,111516.76,111525.2,15.29921
2025-09-25 18:10,111525.21,111563,111525.21,111547.03,5.51942
2025-09-25 18:11,111547.04,111547.04,111464.47,111512.07,27.7397
2025-09-25 18:12,111512.07,111522.5,111479.36,111522.49,8.53063
2025-09-25 18:13,111522.5,111530.97,111489.14,111494.11,7.60089
2025-09-25 18:14,111494.11,111578,111494.11,111554.02,14.57251
2025-09-25 18:15,111554.03,111583.83,111523.8,111537.71,7.35403
2025-09-25 18:16,111537.71,111583.64,111537.7,111579.33,9.4495
2025-09-25 18:17,111579.33,111579.33,111526.3,111526.3,5.61033
2025-09-25 18:18,111526.3,111539.49,111468.67,111484.94,12.43507
2025-09-25 18:19,111484.93,111521.72,111484.93,111521.72,6.01118
2025-09-25 18:20,111521.71,111545.75,111504.76,111504.77,7.8679
2025-09-25 18:21,111504.77,111504.77,111474.05,111480.94,7.07525
2025-09-25 18:22,111480.94,111480.95,111420,111447.53,15.27076
2025-09-25 18:23,111447.75,111485.62,111425.37,111485.61,7.27835
2025-09-25 18:24,111485.62,111496.21,111482.91,111482.91,10.26282
2025-09-25 18:25,111482.92,111512.72,111474.38,111488.49,11.67715
2025-09-25 18:26,111488.5,111528,111488.5,111528,5.4771
2025-09-25 18:27,111528,111537.51,111503.93,111503.93,9.2892
2025-09-25 18:28,111503.94,111574.7,111488.59,111574.7,8.93149
2025-09-25 18:29,111574.69,111574.7,111544.86,111544.87,7.1322
2025-09-25 18:30,111544.87,111582.8,111544.86,111549.97,6.89462
2025-09-25 18:31,111549.97,111549.97,111549.61,111549.81,2.9489
2025-09-25 18:32,111549.81,111560.87,111549.68,111560.87,2.43772
2025-09-25 18:33,111560.86,111560.87,111480.15,111480.15,6.15617
2025-09-25 18:34,111480.15,111491.16,111459.73,111486.16,5.93879
2025-09-25 18:35,111486.16,111486.17,111422,111422,12.94176
2025-09-25 18:36,111422.01,111441.6,111395.39,111416.5,28.87457
2025-09-25 18:37,111416.51,111441.6,111416.5,111441.6,3.74067
2025-09-25 18:38,111441.6,111476,111410.7,111410.71,5.21163
2025-09-25 18:39,111410.71,111423.55,111410.7,111417.25,7.80528
2025-09-25 18:40,111417.24,111417.24,111413.23,111413.24,2.46277
2025-09-25 18:41,111413.24,111413.24,111413.23,111413.24,2.2448
2025-09-25 18:42,111413.24,111413.24,111376.86,111387.58,11.2545
2025-09-25 18:43,111387.58,111417.37,111387.57,111417.37,24.1258
2025-09-25 18:44,111417.37,111438.07,111414.5,111420.9,17.94973
2025-09-25 18:45,111420.9,111426.18,111406,111426.17,11.36045
2025-09-25 18:46,111426.17,111477.26,111426.17,111477.25,9.82966
2025-09-25 18:47,111477.26,111477.26,111347,111377.71,13.56294
2025-09-25 18:48,111377.72,111407.26,111366.59,111393.06,7.91203
2025-09-25 18:49,111393.07,111393.07,111355,111368.72,15.53457
2025-09-25 18:50,111368.71,111368.72,111339.88,111346.2,5.77529
